Case ID,Start Timestamp,Complete Timestamp,Activity,Resource,Role
115,2011/01/23 20:36:00.000,2011/01/23 20:37:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
115,2011/01/24 06:59:00.000,2011/01/24 06:59:00.000,Send invoice,R-392,Supplier
115,2011/01/24 21:07:00.000,2011/01/24 21:13:00.000,Release Supplier's Invoice,R-972,Financial Manager
115,2011/01/24 21:13:00.000,2011/01/24 21:13:00.000,Authorize Supplier's Invoice payment,R-972,Financial Manager
115,2011/01/24 22:13:00.000,2011/01/24 22:23:00.000,Pay invoice,R-972,Financial Manager
112,2011/01/14 12:30:00.000,2011/01/14 12:35:00.000,Create Purchase Requisition,R-297,Requester
112,2011/01/15 06:08:00.000,2011/01/15 06:14:00.000,Analyze Purchase Requisition,R-729,Requester Manager
112,2011/01/15 06:22:00.000,2011/01/15 06:25:00.000,Create Request for Quotation Requester Manager,R-729,Requester Manager
112,2011/01/16 14:03:00.000,2011/01/16 14:35:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
112,2011/01/16 15:19:00.000,2011/01/16 15:29:00.000,Amend Request for Quotation Requester,R-768,Requester Manager
112,2011/01/16 22:56:00.000,2011/01/16 23:14:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
112,2011/01/18 22:23:00.000,2011/01/18 22:50:00.000,Send Request for Quotation to Supplier,R-810,Purchasing Agent
112,2011/01/19 20:43:00.000,2011/01/20 02:20:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
112,2011/01/20 09:27:00.000,2011/01/20 09:42:00.000,Analyze Quotation comparison Map,R-753,Requester
112,2011/01/20 09:42:00.000,2011/01/20 09:42:00.000,Choose best option,R-563,Requester
112,2011/01/20 21:24:00.000,2011/01/21 09:32:00.000,Settle conditions with supplier,R-810,Purchasing Agent
112,2011/01/22 08:15:00.000,2011/01/22 08:23:00.000,Create Purchase Order,R-312,Purchasing Agent
112,2011/01/22 12:19:00.000,2011/01/22 12:46:00.000,Confirm Purchase Order,R-346,Supplier
112,2011/01/26 09:11:00.000,2011/01/28 06:54:00.000,Deliver Goods Services,R-392,Supplier
112,2011/01/28 14:40:00.000,2011/01/28 14:41:00.000,Release Purchase Order,R-439,Requester
112,2011/01/29 12:32:00.000,2011/01/29 12:33:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
112,2011/01/31 03:32:00.000,2011/01/31 03:32:00.000,Send invoice,R-543,Supplier
112,2011/01/31 17:55:00.000,2011/01/31 18:00:00.000,Release Supplier's Invoice,R-972,Financial Manager
112,2011/01/31 18:00:00.000,2011/01/31 18:00:00.000,Authorize Supplier's Invoice payment,R-972,Financial Manager
112,2011/01/31 18:10:00.000,2011/01/31 18:20:00.000,Pay invoice,R-752,Financial Manager
110,2011/01/13 23:33:00.000,2011/01/13 23:39:00.000,Create Purchase Requisition,R-591,Requester
110,2011/01/14 14:07:00.000,2011/01/14 14:13:00.000,Analyze Purchase Requisition,R-775,Requester Manager
110,2011/01/14 14:17:00.000,2011/01/14 14:19:00.000,Create Request for Quotation Requester Manager,R-264,Requester Manager
110,2011/01/17 02:02:00.000,2011/01/17 02:33:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
110,2011/01/17 18:22:00.000,2011/01/17 18:46:00.000,Amend Request for Quotation Requester Manager,R-729,Requester Manager
110,2011/01/18 23:35:00.000,2011/01/19 00:00:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
110,2011/01/19 12:51:00.000,2011/01/19 13:07:00.000,Send Request for Quotation to Supplier,R-312,Purchasing Agent
110,2011/01/19 20:13:00.000,2011/01/19 21:25:00.000,Create Quotation comparison Map,R-810,Purchasing Agent
110,2011/01/20 03:56:00.000,2011/01/20 04:19:00.000,Analyze Quotation comparison Map,R-753,Requester
110,2011/01/20 04:19:00.000,2011/01/20 04:19:00.000,Choose best option,R-591,Requester
110,2011/01/21 11:28:00.000,2011/01/21 18:14:00.000,Settle conditions with supplier,R-810,Purchasing Agent
110,2011/01/21 19:03:00.000,2011/01/21 19:14:00.000,Create Purchase Order,R-594,Purchasing Agent
110,2011/01/22 07:39:00.000,2011/01/22 08:05:00.000,Confirm Purchase Order,R-543,Supplier
110,2011/01/23 19:44:00.000,2011/01/24 06:59:00.000,Deliver Goods Services,R-392,Supplier
110,2011/01/24 14:18:00.000,2011/01/24 14:19:00.000,Release Purchase Order,R-768,Requester
110,2011/01/25 16:32:00.000,2011/01/25 16:33:00.000,Approve Purchase Order for payment,R-594,Purchasing Agent
110,2011/01/27 07:45:00.000,2011/01/27 07:45:00.000,Send invoice,R-368,Supplier
110,2011/01/27 21:52:00.000,2011/01/27 21:59:00.000,Release Supplier's Invoice,R-972,Financial Manager
110,2011/01/27 21:59:00.000,2011/01/27 21:59:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
110,2011/01/27 22:28:00.000,2011/01/27 22:33:00.000,Pay invoice,R-752,Financial Manager
111,2011/01/13 23:51:00.000,2011/01/14 00:11:00.000,Create Purchase Requisition,R-753,Requester
111,2011/01/14 22:11:00.000,2011/01/14 22:18:00.000,Analyze Purchase Requisition,R-729,Requester Manager
111,2011/01/14 22:23:00.000,2011/01/14 22:24:00.000,Create Request for Quotation Requester Manager,R-264,Requester Manager
111,2011/01/17 03:44:00.000,2011/01/17 03:57:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
111,2011/01/17 04:48:00.000,2011/01/17 04:54:00.000,Amend Request for Quotation Requester,R-371,Requester Manager
111,2011/01/18 00:38:00.000,2011/01/18 01:00:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
111,2011/01/19 00:35:00.000,2011/01/19 00:57:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
111,2011/01/19 06:46:00.000,2011/01/19 11:00:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
111,2011/01/19 17:27:00.000,2011/01/19 17:41:00.000,Analyze Quotation comparison Map,R-790,Requester
111,2011/01/19 17:41:00.000,2011/01/19 17:41:00.000,Choose best option,R-753,Requester
111,2011/01/20 17:33:00.000,2011/01/21 01:29:00.000,Settle conditions with supplier,R-312,Purchasing Agent
111,2011/01/22 02:16:00.000,2011/01/22 02:25:00.000,Create Purchase Order,R-312,Purchasing Agent
111,2011/01/22 07:43:00.000,2011/01/22 07:58:00.000,Confirm Purchase Order,R-368,Supplier
111,2011/01/24 07:04:00.000,2011/01/24 10:43:00.000,Deliver Goods Services,R-392,Supplier
111,2011/01/24 17:31:00.000,2011/01/24 17:32:00.000,Release Purchase Order,R-753,Requester
111,2011/01/25 06:30:00.000,2011/01/25 06:31:00.000,Approve Purchase Order for payment,R-594,Purchasing Agent
111,2011/01/27 08:33:00.000,2011/01/27 08:33:00.000,Send invoice,R-368,Supplier
111,2011/01/27 22:46:00.000,2011/01/27 22:50:00.000,Release Supplier's Invoice,R-972,Financial Manager
111,2011/01/27 23:17:00.000,2011/01/27 23:42:00.000,Settle dispute with supplier Financial Manager,R-752,Financial Manager
111,2011/01/27 23:42:00.000,2011/01/27 23:42:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
111,2011/01/27 23:51:00.000,2011/01/27 23:55:00.000,Pay invoice,R-752,Financial Manager
981,2011/05/23 01:47:00.000,2011/05/23 02:31:00.000,Create Purchase Requisition,R-563,Requester
981,2011/05/24 01:04:00.000,2011/05/24 01:09:00.000,Analyze Purchase Requisition,R-775,Requester Manager
981,2011/05/24 01:17:00.000,2011/05/24 01:19:00.000,Create Request for Quotation Requester Manager,R-775,Requester Manager
981,2011/05/26 13:34:00.000,2011/05/26 14:13:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
981,2011/05/27 15:25:00.000,2011/05/27 15:53:00.000,Send Request for Quotation to Supplier,R-810,Purchasing Agent
981,2011/05/28 05:39:00.000,2011/05/28 09:22:00.000,Create Quotation comparison Map,R-810,Purchasing Agent
981,2011/05/28 16:12:00.000,2011/05/28 16:33:00.000,Analyze Quotation comparison Map,R-239,Requester
981,2011/05/28 16:33:00.000,2011/05/28 16:33:00.000,Choose best option,R-239,Requester
981,2011/05/29 10:09:00.000,2011/05/29 23:21:00.000,Settle conditions with supplier,R-312,Purchasing Agent
981,2011/05/30 13:10:00.000,2011/05/30 13:20:00.000,Create Purchase Order,R-810,Purchasing Agent
981,2011/06/04 09:03:00.000,2011/06/04 09:11:00.000,Confirm Purchase Order,R-368,Supplier
981,2011/06/05 06:49:00.000,2011/06/06 15:55:00.000,Deliver Goods Services,R-346,Supplier
981,2011/06/06 23:42:00.000,2011/06/06 23:43:00.000,Release Purchase Order,R-753,Requester
981,2011/06/07 02:07:00.000,2011/06/07 02:08:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
981,2011/06/07 10:37:00.000,2011/06/07 10:37:00.000,Send invoice,R-368,Supplier
981,2011/06/08 00:55:00.000,2011/06/08 01:00:00.000,Release Supplier's Invoice,R-972,Financial Manager
981,2011/06/08 01:53:00.000,2011/06/08 02:21:00.000,Settle dispute with supplier Financial Manager,R-972,Financial Manager
981,2011/06/08 02:21:00.000,2011/06/08 02:21:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
981,2011/06/08 03:10:00.000,2011/06/08 03:20:00.000,Pay invoice,R-752,Financial Manager
846,2011/05/05 07:16:00.000,2011/05/05 07:26:00.000,Create Purchase Requisition,R-768,Requester
846,2011/05/06 04:45:00.000,2011/05/06 04:54:00.000,Analyze Purchase Requisition,R-729,Requester Manager
118,2011/01/15 10:31:00.000,2011/01/15 11:16:00.000,Create Purchase Requisition,R-239,Requester
118,2011/01/15 21:33:00.000,2011/01/15 21:40:00.000,Analyze Purchase Requisition,R-775,Requester Manager
118,2011/01/15 21:45:00.000,2011/01/15 21:47:00.000,Create Request for Quotation Requester Manager,R-729,Requester Manager
118,2011/01/16 03:12:00.000,2011/01/16 03:46:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
118,2011/01/16 18:10:00.000,2011/01/16 18:24:00.000,Send Request for Quotation to Supplier,R-312,Purchasing Agent
118,2011/01/16 18:54:00.000,2011/01/16 19:32:00.000,Create Quotation comparison Map,R-312,Purchasing Agent
118,2011/01/17 02:00:00.000,2011/01/17 02:26:00.000,Analyze Quotation comparison Map,R-753,Requester
118,2011/01/17 02:26:00.000,2011/01/17 02:26:00.000,Choose best option,R-297,Requester
118,2011/01/17 06:37:00.000,2011/01/17 16:00:00.000,Settle conditions with supplier,R-810,Purchasing Agent
118,2011/01/18 03:13:00.000,2011/01/18 03:24:00.000,Create Purchase Order,R-810,Purchasing Agent
118,2011/01/19 10:10:00.000,2011/01/19 10:42:00.000,Confirm Purchase Order,R-543,Supplier
118,2011/01/20 08:17:00.000,2011/01/21 11:54:00.000,Deliver Goods Services,R-346,Supplier
118,2011/01/21 18:45:00.000,2011/01/21 18:46:00.000,Release Purchase Order,R-170,Requester
118,2011/01/22 09:05:00.000,2011/01/22 09:06:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
118,2011/01/25 10:53:00.000,2011/01/25 10:53:00.000,Send invoice,R-368,Supplier
118,2011/01/26 01:30:00.000,2011/01/26 01:32:00.000,Release Supplier's Invoice,R-972,Financial Manager
118,2011/01/26 01:32:00.000,2011/01/26 01:32:00.000,Authorize Supplier's Invoice payment,R-972,Financial Manager
118,2011/01/26 01:43:00.000,2011/01/26 01:50:00.000,Pay invoice,R-752,Financial Manager
844,2011/05/05 00:57:00.000,2011/05/05 01:11:00.000,Create Purchase Requisition,R-239,Requester
844,2011/05/05 02:04:00.000,2011/05/05 02:12:00.000,Create Request for Quotation Requester,R-874,Requester
844,2011/05/07 00:30:00.000,2011/05/07 01:00:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
844,2011/05/07 14:51:00.000,2011/05/07 15:10:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
844,2011/05/07 15:39:00.000,2011/05/07 21:42:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
844,2011/05/08 04:11:00.000,2011/05/08 04:34:00.000,Analyze Quotation comparison Map,R-563,Requester
844,2011/05/08 04:34:00.000,2011/05/08 04:34:00.000,Choose best option,R-790,Requester
844,2011/05/08 14:39:00.000,2011/05/08 18:50:00.000,Settle conditions with supplier,R-312,Purchasing Agent
844,2011/05/08 21:23:00.000,2011/05/08 21:30:00.000,Create Purchase Order,R-810,Purchasing Agent
844,2011/05/10 20:50:00.000,2011/05/10 21:00:00.000,Confirm Purchase Order,R-368,Supplier
844,2011/05/14 23:23:00.000,2011/05/16 18:50:00.000,Deliver Goods Services,R-392,Supplier
844,2011/05/17 02:08:00.000,2011/05/17 02:09:00.000,Release Purchase Order,R-846,Requester
844,2011/05/17 15:33:00.000,2011/05/17 15:34:00.000,Approve Purchase Order for payment,R-810,Purchasing Agent
844,2011/05/20 08:57:00.000,2011/05/20 08:57:00.000,Send invoice,R-368,Supplier
844,2011/05/20 23:18:00.000,2011/05/20 23:21:00.000,Release Supplier's Invoice,R-972,Financial Manager
844,2011/05/20 23:21:00.000,2011/05/20 23:21:00.000,Authorize Supplier's Invoice payment,R-972,Financial Manager
844,2011/05/20 23:32:00.000,2011/05/20 23:38:00.000,Pay invoice,R-972,Financial Manager
119,2011/01/15 21:34:00.000,2011/01/15 22:05:00.000,Create Purchase Requisition,R-563,Requester
119,2011/01/16 12:19:00.000,2011/01/16 12:25:00.000,Analyze Purchase Requisition,R-729,Requester Manager
119,2011/01/16 12:33:00.000,2011/01/16 12:36:00.000,Create Request for Quotation Requester Manager,R-775,Requester Manager
119,2011/01/17 02:33:00.000,2011/01/17 02:39:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
119,2011/01/19 00:00:00.000,2011/01/19 00:26:00.000,Send Request for Quotation to Supplier,R-810,Purchasing Agent
119,2011/01/19 04:31:00.000,2011/01/19 06:04:00.000,Create Quotation comparison Map,R-810,Purchasing Agent
119,2011/01/19 12:34:00.000,2011/01/19 12:43:00.000,Analyze Quotation comparison Map,R-768,Requester
119,2011/01/19 12:43:00.000,2011/01/19 12:43:00.000,Choose best option,R-297,Requester
119,2011/01/20 00:06:00.000,2011/01/20 04:33:00.000,Settle conditions with supplier,R-312,Purchasing Agent
119,2011/01/21 10:58:00.000,2011/01/21 11:10:00.000,Create Purchase Order,R-312,Purchasing Agent
119,2011/01/22 07:04:00.000,2011/01/22 07:20:00.000,Confirm Purchase Order,R-368,Supplier
119,2011/01/22 18:33:00.000,2011/01/23 19:44:00.000,Deliver Goods Services,R-392,Supplier
119,2011/01/24 03:07:00.000,2011/01/24 03:08:00.000,Release Purchase Order,R-874,Requester
119,2011/01/24 07:02:00.000,2011/01/24 07:03:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
119,2011/01/25 10:33:00.000,2011/01/25 10:33:00.000,Send invoice,R-368,Supplier
119,2011/01/26 00:54:00.000,2011/01/26 00:56:00.000,Release Supplier's Invoice,R-972,Financial Manager
119,2011/01/26 00:56:00.000,2011/01/26 00:56:00.000,Authorize Supplier's Invoice payment,R-972,Financial Manager
119,2011/01/26 01:37:00.000,2011/01/26 01:44:00.000,Pay invoice,R-972,Financial Manager
434,2011/03/04 04:42:00.000,2011/03/04 05:32:00.000,Create Purchase Requisition,R-790,Requester
434,2011/03/04 08:38:00.000,2011/03/04 08:46:00.000,Create Request for Quotation Requester,R-330,Requester
434,2011/03/04 18:53:00.000,2011/03/04 19:06:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
434,2011/03/05 09:01:00.000,2011/03/05 09:27:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
434,2011/03/05 16:05:00.000,2011/03/05 21:26:00.000,Create Quotation comparison Map,R-312,Purchasing Agent
434,2011/03/06 04:04:00.000,2011/03/06 04:35:00.000,Analyze Quotation comparison Map,R-239,Requester
434,2011/03/06 04:35:00.000,2011/03/06 04:35:00.000,Choose best option,R-846,Requester
434,2011/03/06 17:20:00.000,2011/03/07 07:29:00.000,Settle conditions with supplier,R-312,Purchasing Agent
434,2011/03/07 23:20:00.000,2011/03/07 23:32:00.000,Create Purchase Order,R-594,Purchasing Agent
434,2011/03/09 14:45:00.000,2011/03/09 15:14:00.000,Confirm Purchase Order,R-368,Supplier
434,2011/03/10 08:45:00.000,2011/03/11 23:03:00.000,Deliver Goods Services,R-368,Supplier
434,2011/03/12 06:23:00.000,2011/03/12 06:24:00.000,Release Purchase Order,R-790,Requester
434,2011/03/12 21:54:00.000,2011/03/13 07:19:00.000,Settle dispute with supplier Purchasing Agent,R-810,Purchasing Agent
434,2011/03/13 14:48:00.000,2011/03/13 14:49:00.000,Release Purchase Order,R-239,Requester
434,2011/03/13 23:13:00.000,2011/03/13 23:14:00.000,Approve Purchase Order for payment,R-594,Purchasing Agent
434,2011/03/15 01:48:00.000,2011/03/15 01:48:00.000,Send invoice,R-392,Supplier
434,2011/03/15 16:07:00.000,2011/03/15 16:12:00.000,Release Supplier's Invoice,R-972,Financial Manager
434,2011/03/15 16:12:00.000,2011/03/15 16:12:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
434,2011/03/15 17:12:00.000,2011/03/15 17:19:00.000,Pay invoice,R-752,Financial Manager
431,2011/03/03 22:36:00.000,2011/03/03 23:05:00.000,Create Purchase Requisition,R-297,Requester
431,2011/03/04 05:59:00.000,2011/03/04 06:12:00.000,Create Request for Quotation Requester,R-591,Requester
431,2011/03/08 22:56:00.000,2011/03/08 23:13:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
431,2011/03/09 18:31:00.000,2011/03/09 18:54:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
431,2011/03/10 19:43:00.000,2011/03/11 00:04:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
431,2011/03/11 06:22:00.000,2011/03/11 06:35:00.000,Analyze Quotation comparison Map,R-439,Requester
431,2011/03/11 06:35:00.000,2011/03/11 06:35:00.000,Choose best option,R-297,Requester
431,2011/03/11 10:54:00.000,2011/03/11 15:10:00.000,Settle conditions with supplier,R-594,Purchasing Agent
431,2011/03/11 15:43:00.000,2011/03/11 15:54:00.000,Create Purchase Order,R-594,Purchasing Agent
431,2011/03/12 22:33:00.000,2011/03/12 22:58:00.000,Confirm Purchase Order,R-274,Supplier
431,2011/03/14 01:47:00.000,2011/03/15 06:43:00.000,Deliver Goods Services,R-274,Supplier
431,2011/03/15 14:26:00.000,2011/03/15 14:27:00.000,Release Purchase Order,R-790,Requester
431,2011/03/16 08:53:00.000,2011/03/16 08:54:00.000,Approve Purchase Order for payment,R-594,Purchasing Agent
431,2011/03/18 00:25:00.000,2011/03/18 00:25:00.000,Send invoice,R-543,Supplier
431,2011/03/18 14:46:00.000,2011/03/18 14:50:00.000,Release Supplier's Invoice,R-752,Financial Manager
431,2011/03/18 14:50:00.000,2011/03/18 14:50:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
431,2011/03/18 15:48:00.000,2011/03/18 15:56:00.000,Pay invoice,R-972,Financial Manager
703,2011/04/12 05:03:00.000,2011/04/12 05:37:00.000,Create Purchase Requisition,R-239,Requester
703,2011/04/12 11:09:00.000,2011/04/12 11:18:00.000,Create Request for Quotation Requester,R-297,Requester
703,2011/04/17 05:29:00.000,2011/04/17 05:54:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
703,2011/04/18 20:15:00.000,2011/04/18 20:44:00.000,Send Request for Quotation to Supplier,R-810,Purchasing Agent
703,2011/04/19 01:08:00.000,2011/04/19 06:42:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
703,2011/04/19 13:35:00.000,2011/04/19 13:56:00.000,Analyze Quotation comparison Map,R-591,Requester
703,2011/04/19 13:56:00.000,2011/04/19 13:56:00.000,Choose best option,R-846,Requester
703,2011/04/20 14:04:00.000,2011/04/20 18:38:00.000,Settle conditions with supplier,R-810,Purchasing Agent
703,2011/04/20 20:02:00.000,2011/04/20 20:08:00.000,Create Purchase Order,R-312,Purchasing Agent
703,2011/04/21 00:13:00.000,2011/04/21 00:36:00.000,Confirm Purchase Order,R-346,Supplier
703,2011/04/24 05:52:00.000,2011/04/25 01:58:00.000,Deliver Goods Services,R-392,Supplier
703,2011/04/25 09:16:00.000,2011/04/25 09:17:00.000,Release Purchase Order,R-297,Requester
703,2011/04/26 03:13:00.000,2011/04/26 03:14:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
703,2011/04/28 01:36:00.000,2011/04/28 01:36:00.000,Send invoice,R-392,Supplier
703,2011/04/28 15:56:00.000,2011/04/28 16:02:00.000,Release Supplier's Invoice,R-752,Financial Manager
